115.50	-83.70	-41.70
36.30	-90.90	-68.10
-76.50	-28.50	-84.90
-218.10	-2.10	-81.30
-232.50	-86.10	-2.10
-210.90	-83.70	8.70
-66.90	-69.30	17.70
74.70	-38.10	5.70
129.90	-40.50	-12.90
144.30	-23.70	-37.50
129.90	-30.90	-56.10
137.10	-40.50	-44.10
113.10	-59.70	-12.30
69.90	-45.30	2.70
14.70	-64.50	10.50
-131.70	-54.90	18.30
-251.70	-2.10	12.30
-318.90	43.50	-5.70
-338.10	43.50	-27.30
-306.90	38.70	-59.10
-227.70	31.50	-78.30
-122.10	-30.90	-84.90
31.50	-76.50	-72.90
103.50	-69.30	-54.90
120.30	-59.70	-23.70
120.30	-45.30	-20.10
117.90	-59.70	-19.50
110.70	-62.10	-41.10
53.10	-100.50	-60.30
-78.90	-54.90	-84.30
-198.90	0.30	-84.30
-321.30	-18.90	-51.30
-237.30	-93.30	-5.10
-124.50	-88.50	12.90
-23.70	-45.30	15.30
115.50	2.70	3.30
149.10	26.70	-21.30
149.10	24.30	-48.90
96.30	-47.70	-62.70
53.10	-86.10	-67.50
50.70	-64.50	-69.30
120.30	-28.50	-53.70
141.90	-50.10	-26.70
151.50	0.30	-14.10
129.90	24.30	-8.70
108.30	-35.70	-7.50
77.10	-52.50	3.30
14.70	-30.90	14.70
-78.90	-23.70	24.30
-189.30	-18.90	15.30
-330.90	50.70	-16.50
-290.10	45.90	-63.90
-182.10	0.30	-83.70
-114.90	-26.10	-87.30
-4.50	-52.50	-80.10
105.90	-50.10	-58.50
105.90	-59.70	-24.30
110.70	-40.50	-18.30
117.90	-66.90	-31.50
62.70	-47.70	-63.90
-14.10	-38.10	-83.70
-230.10	-2.10	-77.10
-275.70	-57.30	-35.70
-275.70	-88.50	-15.90
-146.10	-83.70	10.50
-69.30	-83.70	13.50
43.50	-78.90	5.10
115.50	-66.90	-19.50
110.70	-93.30	-35.10
115.50	-83.70	-48.30
110.70	-78.90	-34.50
89.10	-107.70	-9.30
24.30	-81.30	9.30
-126.90	-45.30	17.70
-225.30	-66.90	3.30
-254.10	-86.10	-15.30
-266.10	-83.70	-27.30
-258.90	-83.70	-32.10
-306.90	29.10	-53.10
-244.50	21.90	-74.10
-138.90	-59.70	-80.10
0.30	-62.10	-77.10
96.30	-71.70	-53.70
141.90	-52.50	-25.50
129.90	-57.30	-21.90
137.10	-38.10	-51.30
62.70	-50.10	-68.70
-28.50	-35.70	-84.30
-122.10	-14.10	-87.30
-230.10	29.10	-78.90
-282.90	7.50	-61.50
-299.70	-45.30	-39.30
-172.50	-100.50	4.50
5.10	-69.30	12.90
125.10	7.50	0.30
153.90	-4.50	-17.10
125.10	-52.50	-43.50
110.70	-54.90	-44.70
127.50	-57.30	-31.50
93.90	-50.10	-2.10
-30.90	-45.30	19.50
-64.50	-40.50	19.50
-95.70	-11.70	22.50
-134.10	19.50	23.70
-182.10	-16.50	17.10
-266.10	-47.70	-7.50
-294.90	12.30	-62.70
-232.50	17.10	-78.30
-102.90	-52.50	-84.30
17.10	-114.90	-63.30
69.90	-105.30	-41.10
108.30	-78.90	-18.30
108.30	-62.10	-19.50
103.50	-86.10	-49.50
33.90	-83.70	-69.90
-28.50	-62.10	-81.90
-105.30	-18.90	-89.10
-167.70	29.10	-85.50
-251.70	41.10	-76.50
-282.90	33.90	-66.90
-321.30	0.30	-33.90
-244.50	-2.10	6.30
-150.90	-28.50	19.50
19.50	-21.30	18.90
48.30	-38.10	10.50
144.30	-11.70	-19.50
137.10	-40.50	-33.90
127.50	-40.50	-33.90
127.50	-40.50	-17.10
86.70	-66.90	-2.70
-30.90	-83.70	11.70
-196.50	-42.90	9.90
-316.50	9.90	-14.70
-292.50	48.30	-57.30
-239.70	33.90	-75.90
-206.10	19.50	-84.90
-33.30	-30.90	-83.70
45.90	-71.70	-71.10
98.70	-64.50	-56.10
132.30	-42.90	-35.10
127.50	-57.30	-22.50
122.70	-50.10	-24.30
132.30	-52.50	-41.70
79.50	-71.70	-64.50
-14.10	-40.50	-82.50
-126.90	12.30	-87.90
-263.70	55.50	-72.30
-321.30	38.70	-50.70
-234.90	-52.50	4.50
-155.70	-47.70	15.30
-9.30	2.70	21.90
132.30	45.90	-9.30
137.10	-28.50	-23.70
101.10	-102.90	-35.70
84.30	-114.90	-35.70
81.90	-95.70	-17.10
-2.10	-114.90	-3.90
-143.70	-100.50	7.50
-234.90	-74.10	-0.30
-304.50	-28.50	-14.70
-316.50	43.50	-56.10
-254.10	36.30	-75.30
-165.30	2.70	-85.50
-30.90	-57.30	-82.50
41.10	-69.30	-71.10
89.10	-69.30	-57.30
108.30	-71.70	-44.10
101.10	-81.30	-29.10
86.70	-90.90	-17.10
98.70	-88.50	-17.70
89.10	-88.50	-47.10
21.90	-107.70	-66.30
36.30	-83.70	-66.30
81.90	-100.50	-46.50
86.70	-88.50	-42.90
101.10	-88.50	-38.10
117.90	-64.50	-30.30
125.10	-66.90	-29.10
91.50	-107.70	-33.90
89.10	-86.10	-36.90
103.50	-71.70	-42.30
120.30	-86.10	-39.30
115.50	-71.70	-31.50
125.10	-40.50	-15.90
149.10	53.10	-11.70
156.30	67.50	-13.50
163.50	62.70	-22.50
158.70	72.30	-24.90
161.10	110.70	-14.70
146.70	156.30	-18.90
122.70	209.10	-21.30
139.50	189.90	-27.90
153.90	170.70	-21.30
144.30	120.30	-23.10
153.90	144.30	-21.30
146.70	144.30	-17.10
144.30	144.30	-15.90
153.90	156.30	-23.70
141.90	170.70	-34.50
163.50	149.10	-21.90
161.10	108.30	-19.50
163.50	113.10	-18.30
161.10	41.10	-34.50
151.50	-16.50	-39.30
113.10	-95.70	-30.30
81.90	-105.30	-10.50
65.10	-100.50	-0.90
86.70	-81.30	-15.30
125.10	-74.10	-36.90
168.30	21.90	-36.90
170.70	93.90	-28.50
163.50	113.10	-24.30
161.10	156.30	-23.70
134.70	187.50	-12.90
69.90	201.90	3.90
2.70	218.70	11.10
41.10	165.90	14.70
96.30	74.70	5.70
134.70	7.50	-4.50
146.70	-4.50	-14.70
156.30	9.90	-18.30
144.30	29.10	-15.30
161.10	62.70	-11.10
144.30	115.50	-11.70
134.70	170.70	-21.90
132.30	185.10	-13.50
108.30	228.30	-34.50
113.10	240.30	-35.10
101.10	230.70	-53.10
91.50	225.90	-57.30
105.90	168.30	-66.90
132.30	84.30	-68.70
153.90	26.70	-54.30
132.30	-26.10	-43.50
132.30	-40.50	-36.90
151.50	-18.90	-45.30
132.30	14.70	-63.30
93.90	211.50	-63.30
55.50	276.30	-45.90
31.50	278.70	-8.70
19.50	163.50	15.90
19.50	19.50	20.10
89.10	-23.70	2.10
132.30	-50.10	-18.90
139.50	-50.10	-23.70
146.70	-21.30	-14.70
132.30	53.10	-0.90
101.10	120.30	4.50
84.30	192.30	2.10
65.10	228.30	-4.50
57.90	295.50	-20.70
60.30	264.30	-51.90
122.70	223.50	-49.50
151.50	93.90	-60.30
139.50	-33.30	-50.70
139.50	-62.10	-33.30
117.90	-71.70	-20.70
127.50	-57.30	-25.50
125.10	-35.70	-60.30
110.70	180.30	-63.30
19.50	309.90	-47.70
-47.70	293.10	-7.50
-40.50	197.10	17.70
-40.50	81.90	27.30
74.70	-26.10	5.70
134.70	5.10	-7.50
168.30	17.10	-18.90
156.30	60.30	-24.90
177.90	60.30	-33.90
168.30	48.30	-35.10
158.70	43.50	-38.70
163.50	33.90	-34.50
170.70	33.90	-36.90
156.30	45.90	-38.70
84.30	-18.90	-76.50
-66.90	-2.10	-90.30
-122.10	48.30	-89.70
-268.50	5.10	-66.90
-273.30	-98.10	-35.10
-213.30	-134.10	-15.90
-126.90	-150.90	-15.90
14.70	-117.30	-1.50
132.30	-33.30	-9.90
134.70	-40.50	-35.10
146.70	-14.10	-43.50
122.70	-38.10	-11.10
7.50	-62.10	12.90
-102.90	-59.70	18.30
-239.70	-59.70	1.50
-318.90	-26.10	-39.30
-270.90	29.10	-71.70
-112.50	48.30	-90.90
36.30	-9.30	-78.90
113.10	-45.30	-57.90
127.50	-69.30	-33.90
117.90	-88.50	-26.10
113.10	-81.30	-26.10
132.30	-59.70	-31.50
108.30	-88.50	-15.30
81.90	-112.50	-15.90
57.90	-129.30	-17.10
101.10	-98.10	-18.90
110.70	-71.70	-19.50
122.70	-57.30	-22.50
137.10	-62.10	-24.90
127.50	-52.50	-21.30
86.70	-110.10	-27.30
50.70	-134.10	-30.30
9.90	-167.70	-31.50
24.30	-150.90	-27.90
57.90	-119.70	-20.70
43.50	-136.50	-20.70
53.10	-134.10	-24.90
45.90	-148.50	-23.70
12.30	-155.70	-26.70
-45.30	-167.70	-29.70
-66.90	-162.90	-27.90
-129.30	-167.70	-28.50
-213.30	-146.10	-34.50
-273.30	-76.50	-35.10
-330.90	-14.10	-37.50
-328.50	81.90	-36.30
-330.90	129.90	-36.30
-306.90	165.90	-41.10
-302.10	194.70	-38.70
-309.30	175.50	-38.10
-342.90	60.30	-38.10
-306.90	-35.70	-36.30
-280.50	-95.70	-34.50
-189.30	-148.50	-29.70
-117.30	-172.50	-24.30
-4.50	-143.70	-23.70
81.90	-98.10	-26.70
153.90	-14.10	-32.70
156.30	62.70	-35.10
141.90	156.30	-32.70
117.90	228.30	-36.30
84.30	247.50	-49.50
2.70	290.70	-54.30
-11.70	300.30	-48.30
-45.30	312.30	-43.50
-95.70	307.50	-35.70
-131.70	302.70	-38.10
-177.30	297.90	-34.50
-232.50	254.70	-33.90
-294.90	168.30	-29.70
-333.30	79.50	-35.70
-323.70	45.90	-32.10
-290.10	-66.90	-29.70
-244.50	-107.70	-27.30
-220.50	-153.30	-26.10
-143.70	-162.90	-27.30
-71.70	-172.50	-24.90
-23.70	-167.70	-24.90
55.50	-146.10	-26.10
91.50	-105.30	-26.70
43.50	-146.10	-24.90
-33.30	-177.30	-24.30
-95.70	-167.70	-27.30
-143.70	-182.10	-29.10
-148.50	-167.70	-30.30
-158.10	-179.70	-32.10
-201.30	-143.70	-37.50
-273.30	-78.90	-41.70
-321.30	41.10	-43.50
-316.50	122.70	-41.70
-278.10	182.70	-39.90
-254.10	252.30	-39.30
-174.90	300.30	-35.70
-136.50	312.30	-35.10
-76.50	319.50	-33.90
-2.10	293.10	-29.10
69.90	247.50	-19.50
134.70	168.30	-20.10
168.30	55.50	-21.90
153.90	24.30	-26.10
139.50	-42.90	-29.10
158.70	-16.50	-26.70
161.10	7.50	-28.50
149.10	-23.70	-32.70
156.30	38.70	-32.70
168.30	139.50	-35.70
137.10	192.30	-35.10
41.10	295.50	-29.10
-47.70	326.70	-32.70
-126.90	319.50	-33.30
-174.90	300.30	-33.30
-232.50	266.70	-34.50
-261.30	242.70	-33.90
-316.50	117.90	-33.90
-321.30	36.30	-36.30
-316.50	-2.10	-34.50
-186.90	-146.10	-29.70
-107.70	-172.50	-26.70
-45.30	-172.50	-25.50
19.50	-150.90	-27.30
117.90	-81.30	-26.70
127.50	-69.30	-27.30
86.70	-95.70	-27.90
50.70	-124.50	-23.10
2.70	-165.30	-24.90
-126.90	-160.50	-27.90
-186.90	-150.90	-29.70
-261.30	-102.90	-38.70
-314.10	-30.90	-39.90
-318.90	67.50	-38.70
-316.50	165.90	-37.50
-263.70	240.30	-37.50
-191.70	283.50	-37.50
-131.70	314.70	-35.70
0.30	295.50	-30.90
43.50	271.50	-28.50
132.30	177.90	-24.90
156.30	57.90	-25.50
122.70	-52.50	-28.50
103.50	-102.90	-27.90
122.70	-42.90	-26.70
170.70	36.30	-23.70
165.90	93.90	-26.70
177.90	108.30	-32.10
139.50	165.90	-32.70
115.50	225.90	-32.70
74.70	271.50	-35.70
55.50	271.50	-33.90
38.70	288.30	-38.10
-6.90	302.70	-40.50
-30.90	300.30	-35.10
-98.10	321.90	-36.90
-153.30	307.50	-36.90
-251.70	257.10	-32.10
-292.50	182.70	-29.70
-328.50	81.90	-24.90
-297.30	-52.50	-24.30
-191.70	-141.30	-26.70
-134.10	-165.30	-25.50
-88.50	-162.90	-26.10
-102.90	-174.90	-24.90
-81.30	-174.90	-23.70
-2.10	-141.30	-24.90
41.10	-136.50	-21.90
113.10	-64.50	-22.50
144.30	0.30	-21.30
134.70	-26.10	-21.90
77.10	-105.30	-23.10
9.90	-146.10	-21.90
-69.30	-167.70	-25.50
-117.30	-172.50	-26.10
-160.50	-153.30	-29.70
-218.10	-129.30	-33.30
-242.10	-110.10	-34.50
-261.30	-102.90	-33.90
-297.30	-50.10	-35.70
-333.30	74.70	-36.90
-294.90	182.70	-36.30
-261.30	216.30	-38.70
-227.70	247.50	-38.70
-170.10	305.10	-37.50
-110.10	309.90	-34.50
-35.70	314.70	-32.70
67.50	269.10	-28.50
151.50	141.90	-25.50
158.70	55.50	-21.90
113.10	-93.30	-21.30
50.70	-129.30	-23.70
38.70	-138.90	-24.90
53.10	-131.70	-27.90
113.10	-69.30	-30.30
165.90	55.50	-33.30
156.30	132.30	-30.90
101.10	235.50	-28.50
17.10	300.30	-30.90
-54.90	312.30	-37.50
-158.10	314.70	-37.50
-275.70	221.10	-37.50
-338.10	122.70	-38.70
-328.50	48.30	-36.30
-304.50	-21.30	-33.90
-222.90	-114.90	-26.70
-150.90	-165.30	-24.90
-64.50	-165.30	-25.50
26.70	-160.50	-26.70
62.70	-124.50	-26.10
53.10	-131.70	-26.10
9.90	-158.10	-24.30
-30.90	-160.50	-24.90
-150.90	-165.30	-24.90
-191.70	-150.90	-29.10
-285.30	-71.70	-34.50
-330.90	55.50	-35.70
-323.70	175.50	-33.30
-244.50	266.70	-35.10
-186.90	297.90	-36.90
-148.50	295.50	-34.50
-148.50	309.90	-36.90
-112.50	317.10	-37.50
-100.50	321.90	-35.70
-23.70	317.10	-30.30
19.50	283.50	-23.70
65.10	247.50	-14.70
110.70	223.50	-18.30
158.70	137.10	-23.70
161.10	19.50	-28.50
137.10	-45.30	-30.90
72.30	-136.50	-27.30
-40.50	-167.70	-23.70
-64.50	-179.70	-25.50
93.90	-110.10	-27.30
120.30	-66.90	-30.30
144.30	-45.30	-31.50
163.50	24.30	-26.10
161.10	108.30	-30.30
151.50	165.90	-28.50
103.50	247.50	-25.50
72.30	281.10	-30.30
24.30	302.70	-31.50
-52.50	319.50	-32.10
-110.10	305.10	-32.10
-174.90	290.70	-36.30
-230.10	261.90	-35.70
-318.90	158.70	-30.90
-316.50	9.90	-29.10
-249.30	-102.90	-27.30
-148.50	-160.50	-26.10
-136.50	-167.70	-24.90
-23.70	-167.70	-27.30
21.90	-141.30	-26.70
120.30	-59.70	-28.50
149.10	-11.70	-28.50
163.50	57.90	-28.50
161.10	137.10	-30.30
156.30	146.70	-29.70
125.10	-42.90	-30.90
74.70	-105.30	-30.30
-9.30	-177.30	-28.50
-148.50	-165.30	-28.50
-278.10	-69.30	-30.30
-297.30	-26.10	-32.70
-328.50	36.30	-36.30
-314.10	139.50	-34.50
-280.50	216.30	-35.10
-239.70	247.50	-35.10
-191.70	307.50	-38.70
-105.30	314.70	-37.50
45.90	283.50	-21.90
101.10	235.50	-15.30
101.10	223.50	-15.30
113.10	201.90	-14.10
146.70	173.10	-24.90
158.70	125.10	-27.30
141.90	-33.30	-30.30
91.50	-100.50	-28.50
81.90	-117.30	-26.70
96.30	-131.70	-27.30
91.50	-105.30	-27.90
101.10	-90.90	-26.10
132.30	-45.30	-25.50
146.70	7.50	-26.70
158.70	98.70	-33.90
115.50	228.30	-32.70
48.30	269.10	-36.90
-26.10	309.90	-33.30
-165.30	295.50	-32.70
-251.70	228.30	-33.30
-280.50	216.30	-32.10
-330.90	91.50	-32.70
-318.90	-6.90	-33.30
-302.10	-4.50	-32.10
-309.30	-26.10	-32.70
-294.90	-42.90	-27.90
-213.30	-136.50	-27.90
-105.30	-172.50	-27.90
-16.50	-155.70	-29.70
72.30	-122.10	-30.30
146.70	-38.10	-28.50
137.10	-33.30	-30.90
144.30	-40.50	-30.30
132.30	-54.90	-30.90
81.90	-117.30	-32.70
-4.50	-160.50	-32.70
-112.50	-177.30	-30.90
-138.90	-172.50	-30.90
-198.90	-138.90	-29.10
-251.70	-95.70	-32.70
-297.30	-42.90	-33.30
-338.10	53.10	-32.70
-316.50	182.70	-32.70
-254.10	240.30	-35.10
-208.50	276.30	-36.30
-146.10	288.30	-35.70
-52.50	312.30	-30.30
5.10	302.70	-29.70
53.10	271.50	-26.70
98.70	223.50	-19.50
127.50	194.70	-21.90
151.50	36.30	-22.50
115.50	-76.50	-27.30
96.30	-102.90	-27.90
31.50	-143.70	-26.10
-83.70	-179.70	-25.50
-182.10	-155.70	-30.90
-239.70	-126.90	-32.10
-282.90	-69.30	-33.90
-282.90	-52.50	-31.50
-234.90	-117.30	-29.10
-136.50	-167.70	-26.70
21.90	-148.50	-29.70
122.70	-59.70	-31.50
173.10	93.90	-30.30
103.50	233.10	-31.50
93.90	264.30	-27.30
57.90	259.50	-26.70
26.70	293.10	-32.10
-9.30	290.70	-30.30
-26.10	305.10	-31.50
-50.10	317.10	-33.90
-66.90	307.50	-39.90
-57.30	321.90	-44.10
-69.30	302.70	-48.90
-117.30	314.70	-45.90
-189.30	273.90	-41.70
-266.10	211.50	-38.70
-316.50	129.90	-31.50
-333.30	77.10	-28.50
-321.30	0.30	-31.50
-280.50	-83.70	-30.30
-244.50	-114.90	-26.70
-143.70	-158.10	-28.50
-74.10	-172.50	-30.30
-23.70	-162.90	-27.90
31.50	-129.30	-24.30
84.30	-119.70	-30.30
113.10	-71.70	-29.70
139.50	-28.50	-29.10
151.50	21.90	-29.10
153.90	-40.50	-26.10
81.90	-107.70	-25.50
2.70	-153.30	-26.10
-170.10	-150.90	-28.50
-160.50	-167.70	-29.10
-244.50	-102.90	-36.30
-287.70	-45.30	-41.70
-318.90	67.50	-42.90
-316.50	105.90	-42.30
-297.30	182.70	-42.30
-278.10	213.90	-39.90
-215.70	283.50	-36.90
-62.10	321.90	-27.30
5.10	300.30	-29.70
41.10	285.90	-29.70
153.90	141.90	-18.90
149.10	2.70	-27.30
65.10	-117.30	-42.90
-95.70	-162.90	-42.90
-215.70	-143.70	-42.90
-220.50	-124.50	-41.70
-126.90	-172.50	-38.70
