-47.70	-30.90	-89.10
-126.90	19.50	-88.50
-213.30	19.50	-84.90
-266.10	50.70	-71.10
-297.30	53.10	-66.30
-328.50	50.70	-48.90
-323.70	-6.90	-38.70
-297.30	-62.10	-41.70
-246.90	-98.10	-49.50
-232.50	-105.30	-44.10
-258.90	-102.90	-42.30
-234.90	-122.10	-50.10
-194.10	-110.10	-66.30
-160.50	-81.30	-73.50
-136.50	-26.10	-85.50
-74.10	41.10	-89.10
-54.90	-52.50	-83.70
-90.90	-143.70	-65.70
-69.30	-165.30	-47.10
55.50	-100.50	-63.90
117.90	-14.10	-59.10
129.90	-26.10	-50.10
137.10	0.30	-42.90
165.90	-6.90	-39.30
161.10	2.70	-38.10
115.50	-86.10	-24.30
77.10	-131.70	-24.90
77.10	-100.50	-8.10
89.10	-102.90	-11.70
45.90	-107.70	-7.50
62.70	-83.70	0.90
79.50	-66.90	-2.70
120.30	-40.50	-3.30
127.50	24.30	-3.90
137.10	38.70	-8.10
151.50	74.70	-8.70
153.90	125.10	-24.90
165.90	134.70	-39.30
163.50	115.50	-47.70
151.50	91.50	-45.30
146.70	60.30	-59.10
134.70	-2.10	-57.30
129.90	-2.10	-56.10
153.90	-2.10	-44.70
165.90	-26.10	-36.90
149.10	-50.10	-30.90
165.90	-23.70	-35.70
149.10	17.10	-50.10
158.70	77.10	-54.90
151.50	168.30	-48.90
132.30	194.70	-30.90
117.90	173.10	-6.30
84.30	53.10	9.90
101.10	17.10	7.50
101.10	-6.90	3.30
98.70	-64.50	-2.10
117.90	-57.30	-3.30
98.70	-38.10	-4.50
122.70	-42.90	-9.30
149.10	-4.50	-11.70
163.50	38.70	-19.50
165.90	74.70	-19.50
146.70	108.30	-6.30
144.30	77.10	-5.10
149.10	69.90	-9.90
153.90	103.50	-9.30
168.30	108.30	-29.10
168.30	125.10	-30.90
137.10	141.90	-20.70
132.30	163.50	-11.10
125.10	105.90	-2.10
113.10	74.70	-0.30
108.30	26.70	-0.30
117.90	-42.90	-6.30
105.90	-81.30	-18.90
110.70	-76.50	-26.10
125.10	-69.30	-32.10
132.30	-52.50	-35.10
120.30	-59.70	-22.50
117.90	-2.10	-9.90
127.50	7.50	-2.10
113.10	9.90	-1.50
122.70	43.50	3.30
122.70	110.70	1.50
122.70	122.70	-0.30
89.10	110.70	6.30
93.90	175.50	1.50
108.30	189.90	-11.10
113.10	189.90	-9.90
125.10	199.50	-26.70
122.70	230.70	-32.70
101.10	235.50	-13.50
98.70	223.50	-17.10
96.30	218.70	-5.10
93.90	209.10	-10.50
91.50	206.70	-8.70
89.10	211.50	-5.10
170.70	120.30	-24.30
170.70	2.70	-25.50
170.70	0.30	-21.30
108.30	-57.30	-7.50
60.30	-78.90	0.90
74.70	-69.30	0.30
139.50	-16.50	-9.90
149.10	-9.30	-11.70
144.30	26.70	-11.70
153.90	57.90	-13.50
153.90	72.30	-15.30
163.50	113.10	-17.70
144.30	113.10	-17.70
149.10	127.50	-21.30
158.70	153.90	-28.50
177.90	151.50	-44.10
156.30	144.30	-39.90
173.10	120.30	-40.50
151.50	139.50	-48.30
158.70	108.30	-43.50
173.10	117.90	-37.50
163.50	137.10	-27.90
175.50	127.50	-35.70
170.70	72.30	-41.70
168.30	72.30	-33.30
170.70	86.70	-42.30
173.10	36.30	-40.50
168.30	2.70	-35.70
151.50	21.90	-23.70
156.30	5.10	-22.50
170.70	14.70	-35.70
163.50	62.70	-54.30
161.10	125.10	-53.10
158.70	189.90	-39.30
110.70	201.90	-9.90
65.10	206.70	3.90
77.10	206.70	4.50
41.10	141.90	15.30
29.10	117.90	20.10
48.30	127.50	16.50
31.50	45.90	17.70
7.50	7.50	20.70
-2.10	-23.70	20.70
53.10	5.10	15.90
74.70	7.50	12.30
96.30	5.10	10.50
125.10	2.70	2.70
125.10	-11.70	1.50
101.10	2.70	6.90
108.30	-35.70	5.10
67.50	-66.90	3.90
50.70	-74.10	2.10
77.10	-45.30	7.50
31.50	-95.70	6.90
-40.50	-88.50	9.90
62.70	-117.30	-2.70
72.30	-86.10	-9.30
108.30	-83.70	-26.70
139.50	-35.70	-14.70
122.70	33.90	0.30
163.50	31.50	-12.90
177.90	62.70	-16.50
170.70	36.30	-29.10
146.70	29.10	-13.50
141.90	5.10	-8.10
144.30	-18.90	-12.30
132.30	-18.90	-9.30
153.90	-4.50	-18.30
180.30	50.70	-36.90
173.10	89.10	-39.30
146.70	134.70	-29.10
127.50	199.50	-21.90
67.50	161.10	8.10
55.50	110.70	14.70
65.10	72.30	11.10
65.10	14.70	9.90
45.90	-57.30	5.70
67.50	-57.30	2.70
93.90	-76.50	-4.50
105.90	-81.30	-20.10
110.70	-66.90	-24.90
120.30	-71.70	-25.50
125.10	-71.70	-19.50
113.10	-38.10	-7.50
117.90	21.90	-0.30
125.10	84.30	0.90
134.70	156.30	-10.50
125.10	204.30	-25.50
117.90	197.10	-44.70
125.10	180.30	-58.50
146.70	156.30	-57.30
156.30	72.30	-53.70
149.10	24.30	-46.50
151.50	-26.10	-35.70
144.30	-26.10	-30.30
165.90	2.70	-25.50
156.30	-2.10	-15.30
144.30	-9.30	-4.50
132.30	7.50	-4.50
137.10	-6.90	-8.70
151.50	-6.90	-22.50
151.50	-18.90	-30.30
161.10	0.30	-44.10
146.70	65.10	-54.90
156.30	158.70	-50.70
137.10	182.70	-49.50
125.10	209.10	-20.70
101.10	180.30	-1.50
93.90	137.10	6.30
91.50	79.50	11.10
86.70	14.70	9.90
53.10	-40.50	8.10
57.90	-18.90	11.10
26.70	-76.50	5.70
43.50	-88.50	-2.10
43.50	-117.30	-9.30
41.10	-129.30	-18.90
19.50	-155.70	-27.90
17.10	-148.50	-35.70
43.50	-126.90	-45.90
110.70	-76.50	-53.10
144.30	-9.30	-56.10
156.30	62.70	-53.10
163.50	89.10	-47.70
156.30	36.30	-48.30
122.70	-47.70	-44.70
103.50	-83.70	-38.10
110.70	-88.50	-25.50
101.10	-86.10	-17.70
101.10	-64.50	-8.70
113.10	-11.70	-0.30
98.70	19.50	3.30
120.30	53.10	1.50
122.70	81.90	6.90
108.30	117.90	3.30
120.30	170.70	-4.50
137.10	165.90	-15.30
144.30	189.90	-25.50
137.10	199.50	-39.30
149.10	175.50	-45.90
146.70	125.10	-50.10
168.30	67.50	-51.30
163.50	17.10	-51.30
146.70	-18.90	-47.70
146.70	-50.10	-39.90
139.50	-42.90	-36.90
125.10	-45.30	-36.30
125.10	-71.70	-39.30
132.30	-47.70	-40.50
125.10	-38.10	-42.30
146.70	-52.50	-20.10
125.10	-45.30	-22.50
158.70	-23.70	-26.10
29.10	-122.10	-4.50
48.30	-100.50	1.50
101.10	-66.90	-1.50
108.30	-35.70	-8.10
151.50	-9.30	-15.90
139.50	5.10	-17.70
139.50	26.70	-12.90
153.90	62.70	-15.90
161.10	96.30	-13.50
163.50	127.50	-18.90
151.50	144.30	-35.70
170.70	129.90	-33.30
168.30	105.90	-32.70
163.50	26.70	-35.70
153.90	-18.90	-34.50
173.10	-21.30	-32.70
149.10	-35.70	-26.10
144.30	-38.10	-23.10
153.90	-6.90	-24.90
165.90	36.30	-34.50
158.70	173.10	-42.30
120.30	218.70	-38.70
89.10	257.10	-28.50
55.50	269.10	-14.70
21.90	283.50	-8.70
-18.90	254.70	8.10
-2.10	165.90	19.50
0.30	96.30	20.70
7.50	48.30	24.30
-33.30	-11.70	21.90
-50.10	-42.90	18.90
-23.70	-57.30	14.10
67.50	-71.70	2.10
19.50	-119.70	0.30
50.70	-105.30	-8.70
-18.90	-105.30	2.70
-38.10	-98.10	9.90
-38.10	-81.30	13.50
-76.50	-86.10	17.10
-206.10	-6.90	17.10
-232.50	-23.70	9.30
-280.50	31.50	3.30
-323.70	36.30	-9.90
-338.10	69.90	-47.10
-222.90	115.50	-80.70
5.10	45.90	-90.30
62.70	7.50	-82.50
127.50	-45.30	-51.90
161.10	-35.70	-38.70
149.10	-18.90	-31.50
141.90	-21.30	-25.50
153.90	-23.70	-27.30
144.30	12.30	-53.70
129.90	12.30	-63.30
84.30	38.70	-79.50
-2.10	60.30	-87.30
-45.30	96.30	-91.50
-141.30	144.30	-89.10
-242.10	134.70	-76.50
-302.10	129.90	-61.50
-338.10	72.30	-46.50
-323.70	36.30	-33.30
-244.50	-57.30	4.50
-201.30	-59.70	9.90
-170.10	-83.70	11.10
-117.30	-114.90	8.70
-76.50	-124.50	6.90
12.30	-105.30	2.10
86.70	-95.70	-10.50
125.10	-93.30	-29.10
105.90	-57.30	-51.30
120.30	-69.30	-56.70
113.10	-62.10	-57.90
108.30	-100.50	-23.70
113.10	-74.10	-15.30
101.10	-50.10	-0.30
69.90	-47.70	4.50
-38.10	-57.30	18.90
-186.90	-40.50	15.30
-266.10	-23.70	3.30
-345.30	19.50	-24.90
-287.70	67.50	-63.90
-246.90	86.70	-79.50
-186.90	50.70	-86.10
-119.70	60.30	-92.70
-50.10	29.10	-90.30
29.10	-33.30	-77.70
96.30	-74.10	-57.30
125.10	-59.70	-41.10
132.30	-38.10	-15.30
122.70	-35.70	-8.10
129.90	-38.10	-9.90
132.30	-38.10	-23.10
144.30	-47.70	-36.90
117.90	-47.70	-60.90
50.70	-26.10	-77.10
-40.50	50.70	-93.90
-150.90	79.50	-92.10
-230.10	98.70	-80.70
-326.10	45.90	-47.10
-278.10	-35.70	-2.70
-184.50	-33.30	15.90
-30.90	-6.90	24.90
36.30	-11.70	17.10
125.10	-16.50	-2.10
139.50	-45.30	-32.70
125.10	-35.70	-48.30
146.70	-38.10	-42.30
129.90	-50.10	-31.50
103.50	-64.50	-8.70
77.10	-40.50	6.90
41.10	-54.90	11.70
-74.10	-52.50	18.90
-191.70	-52.50	12.30
-309.30	-23.70	-15.30
-328.50	-16.50	-35.70
-311.70	19.50	-57.30
-244.50	36.30	-79.50
-124.50	29.10	-92.10
17.10	-35.70	-80.70
93.90	-40.50	-61.50
134.70	-52.50	-36.90
146.70	-30.90	-18.90
158.70	-21.30	-18.30
161.10	-23.70	-35.10
127.50	-16.50	-58.50
74.70	0.30	-78.30
-9.30	33.90	-88.50
-98.10	48.30	-92.70
-273.30	53.10	-71.70
-326.10	45.90	-54.90
-321.30	-9.30	-23.10
-177.30	-54.90	13.50
-86.10	-71.70	18.30
50.70	-28.50	11.70
79.50	-28.50	3.30
105.90	-52.50	-4.50
110.70	-54.90	-9.30
105.90	-54.90	-6.90
93.90	-62.10	-2.10
86.70	-42.90	2.70
48.30	-50.10	9.90
12.30	-47.70	14.10
-11.70	-35.70	19.50
-107.70	-52.50	19.50
-227.70	-59.70	6.90
-273.30	-45.30	-4.50
-328.50	-18.90	-27.30
-316.50	41.10	-55.50
-263.70	65.10	-76.50
-110.10	103.50	-92.70
-18.90	33.90	-90.90
53.10	-38.10	-78.30
108.30	-45.30	-62.70
139.50	-40.50	-36.30
161.10	-14.10	-23.10
163.50	-2.10	-27.90
163.50	-6.90	-31.50
146.70	-11.70	-52.50
93.90	-4.50	-73.50
12.30	17.10	-87.90
-81.30	43.50	-93.30
-189.30	72.30	-90.90
-242.10	55.50	-77.10
-275.70	21.90	-64.50
-309.30	-16.50	-44.10
-263.70	-71.70	-6.90
-107.70	-78.90	16.50
96.30	-21.30	8.70
110.70	-47.70	-1.50
134.70	-45.30	-11.70
129.90	-40.50	-27.30
122.70	-45.30	-33.90
139.50	-28.50	-27.90
139.50	-33.30	-19.50
120.30	-40.50	-9.30
93.90	-40.50	2.10
24.30	-57.30	11.10
-81.30	-64.50	17.70
-227.70	-76.50	5.70
-251.70	-66.90	-1.50
-328.50	-28.50	-27.30
-326.10	-21.30	-44.70
-275.70	26.70	-68.70
-179.70	50.70	-90.30
-42.90	0.30	-90.90
65.10	-42.90	-77.70
132.30	-11.70	-60.90
163.50	-11.70	-34.50
158.70	-16.50	-33.30
168.30	-16.50	-48.30
105.90	21.90	-70.50
50.70	31.50	-84.90
-50.10	67.50	-93.30
-158.10	81.90	-90.90
-254.10	53.10	-79.50
-306.90	31.50	-65.70
-314.10	7.50	-54.30
-328.50	-33.30	-41.70
-294.90	-59.70	-33.90
-280.50	-76.50	-10.50
-201.30	-71.70	2.70
-62.10	-66.90	17.70
24.30	-28.50	15.90
65.10	-47.70	4.50
108.30	-62.10	-4.50
89.10	-81.30	-11.10
74.70	-95.70	-8.10
65.10	-93.30	-9.90
74.70	-105.30	-8.10
96.30	-90.90	-14.10
103.50	-86.10	-17.10
98.70	-78.90	-14.10
84.30	-95.70	-9.90
79.50	-93.30	-8.10
110.70	-81.30	-11.10
